time,wind_speed,wind_direction
2014-09-05 23:00,5.896647541550912,215.62445410600677
2014-09-06 00:00,4.336466468679174,239.42432337242454
2014-09-06 01:00,2.9820782067206872,298.9179288227092
2014-09-06 02:00,1.5729206003531289,332.2242915312739
2014-09-06 03:00,1.523630838653109,7.946952949973195
2014-09-06 04:00,2.5094741352613257,5.563272838384137
2014-09-06 05:00,3.0072589886435606,10.28167932204326
2014-09-06 06:00,3.6454661829543213,6.653814060371701
2014-09-06 07:00,2.8128194100982826,332.24428759318084
2014-09-06 08:00,4.775187732148568,344.4921991089549
2014-09-06 09:00,4.451485470726406,357.88092034086543
2014-09-06 10:00,3.9182537634955006,3.0058880170532802
2014-09-06 11:00,3.6645660440748205,355.2545106204273
2014-09-06 12:00,3.7951079661496134,340.3834559108182
2014-09-06 13:00,3.8813730389238574,340.1766839
2014-09-06 14:00,4.710294487734402,344.22809439728593
2014-09-06 15:00,5.216300773120482,348.0442920924413
2014-09-06 16:00,5.466055759105935,351.1797598345128
2014-09-06 17:00,5.515260971440987,351.94688997408105
2014-09-06 18:00,5.423149919917304,352.09323490015555
2014-09-06 19:00,4.428751356840092,
2014-09-06 20:00,3.977846420124672,358.08404183933783
2014-09-06 21:00,3.517177706150012,6.164084598443992
2014-09-06 22:00,2.7771386823984088,12.773207613136549
2014-09-06 23:00,1.6182641007305956,20.683345287418206
2014-09-07 00:00,0.6320456020394927,88.78489684495855
2014-09-07 01:00,1.1671163896581433,149.61132074146292
2014-09-07 02:00,1.5785740841178328,157.07675764959856
2014-09-07 03:00,1.771534500564608,167.39992672762946
2014-09-07 04:00,1.7926274118763106,180.3665530272925
2014-09-07 05:00,1.6881078443812194,199.6205848733902
2014-09-07 06:00,1.5123320970408787,
2014-09-07 07:00,2.7329679495863455,327.4404548979305
2014-09-07 08:00,2.770840454395924,353.7253497117583
2014-09-07 09:00,2.4668730383133406,6.991388942442882
2014-09-07 10:00,2.162101386710367,12.070809682239371
2014-09-07 11:00,1.8972150999840656,11.777331999075955
2014-09-07 12:00,1.3305709909251986,8.235973547495234
2014-09-07 13:00,1.0659780068328832,2.7606564273712593
2014-09-07 14:00,1.695505803849458,357.5720521375008
2014-09-07 15:00,1.789134576081314,346.2665935423413
2014-09-07 16:00,1.8940478709541266,344.3219481029959
2014-09-07 17:00,1.8938038535275528,345.06717892887684
2014-09-07 18:00,1.8494691044945686,350.3095359200999
2014-09-07 19:00,1.8096173204540662,356.3014653671668
2014-09-07 20:00,1.4982471525636099,359.3450540876393
2014-09-07 21:00,1.253601824809082,2.3805829132234066
2014-09-07 22:00,1.1404723840624287,14.019878312671153
2014-09-07 23:00,1.2838064641693194,32.82652272436786
2014-09-08 00:00,1.7393844725069552,49.83897451865175
2014-09-08 01:00,2.0422426053606317,
2014-09-08 02:00,2.131923195386938,75.15017051625682
2014-09-08 03:00,2.046792372119812,
2014-09-08 04:00,1.964832340596344,102.39196034004289
2014-09-08 05:00,1.8964480497730276,112.1597237118026
2014-09-08 06:00,1.8606555709195156,113.65003793018047
2014-09-08 07:00,2.101553564720698,110.10645241774091
2014-09-08 08:00,2.0447745216885544,108.81867591366961
2014-09-08 09:00,2.0499258391469692,108.62934593659861
2014-09-08 10:00,2.0459418454618614,104.19363590646293
2014-09-08 11:00,2.1520361809033446,101.34582110087547
2014-09-08 12:00,2.064144951190021,103.04698705443832
2014-09-08 13:00,1.9691552724334043,106.19134377075335
2014-09-08 14:00,2.3847652815745555,115.15109451926378
2014-09-08 15:00,3.249017051,132.4781348274014
2014-09-08 16:00,3.7798021419784966,141.4973133693398
2014-09-08 17:00,3.837019177434938,142.37561065909023
2014-09-08 18:00,3.8394785634267117,139.84451349365924
2014-09-08 19:00,3.910111674226703,126.54151110142982
2014-09-08 20:00,4.1538904019642775,126.80880280400487
2014-09-08 21:00,4.273207967548057,130.47898190080593
2014-09-08 22:00,4.025945633123061,132.04028621637428
2014-09-08 23:00,3.118952831757122,130.72802205556712
2014-09-09 00:00,2.600580320875781,126.87056576805787
2014-09-09 01:00,2.488210857338028,121.5348301
2014-09-09 02:00,2.6869072245388788,118.5185003
2014-09-09 03:00,2.901877266821528,122.28103211107367
2014-09-09 04:00,3.049884945,134.8448578613182
2014-09-09 05:00,3.2184619410199073,149.72738782944316
2014-09-09 06:00,3.3770568248342743,158.62918488025343
2014-09-09 07:00,2.8604067432024634,157.13709089788858
2014-09-09 08:00,2.7681013551943274,159.3193242
2014-09-09 09:00,2.630378718360446,158.21298323414283
2014-09-09 10:00,2.5930172229137214,153.60857554843392
2014-09-09 11:00,2.6726397823907373,154.39241831640186
2014-09-09 12:00,2.6981784504192716,157.25182727928893
2014-09-09 13:00,2.8689358958166413,157.26428280382515
2014-09-09 14:00,3.2258258823777504,160.84912483400467
2014-09-09 15:00,3.4226809244410914,162.41426286793262
2014-09-09 16:00,2.9938852707125636,157.29687270760746
2014-09-09 17:00,2.5342505020381103,167.98482145727644
2014-09-09 18:00,2.330357061781845,179.81080148070396
2014-09-09 19:00,2.9607486711554096,179.14439672267645
2014-09-09 20:00,2.827998436980007,189.03340489624526
2014-09-09 21:00,2.6765475402953864,182.0872398420283
2014-09-09 22:00,2.7731339823595444,170.6083411811412
2014-09-09 23:00,2.540237654709676,157.57251894453725
2014-09-10 00:00,2.516136285695876,151.75488397785892
2014-09-10 01:00,2.3464816413554845,149.99930122984517
2014-09-10 02:00,2.3065466802091774,136.38933079077805
2014-09-10 03:00,2.614477774286121,124.20063323007929
2014-09-10 04:00,2.676908918940004,134.40238460061607
2014-09-10 05:00,2.4419811259715227,136.24384650219326
2014-09-10 06:00,2.3533312884317947,134.23529367227752
2014-09-10 07:00,2.2339109648172553,124.73928417425691
2014-09-10 08:00,2.3771279998287635,134.8177088984105
2014-09-10 09:00,2.6827843763344275,138.1843990495376
2014-09-10 10:00,2.9985449528879946,138.26025431242363
2014-09-10 11:00,3.179709103416405,143.54972678139382
2014-09-10 12:00,3.3106764407793774,148.2404957535661
2014-09-10 13:00,3.5130236225476543,147.80931002403554
2014-09-10 14:00,4.237815308,154.0909965589293
2014-09-10 15:00,4.312229162666958,158.75701873861817
2014-09-10 16:00,4.330800073847736,153.4137020807077
2014-09-10 17:00,4.961571128997457,159.3020760248902
2014-09-10 18:00,5.355072531084627,155.1677805827993
2014-09-10 19:00,6.178857361285251,169.2436521361269
2014-09-10 20:00,6.082573041388272,170.88993016262054
2014-09-10 21:00,7.0522843000036834,169.01276724264483
2014-09-10 22:00,8.150403809821073,173.75421781974774
2014-09-10 23:00,8.557068311586848,189.95847819468548
2014-09-11 00:00,7.332433480225758,204.03621533932827
2014-09-11 01:00,6.458759972811527,211.06864582527686
2014-09-11 02:00,5.815871599987012,215.00482029519472
2014-09-11 03:00,5.663956359516862,221.85570433033797
2014-09-11 04:00,5.413093289384548,225.2498610572317
2014-09-11 05:00,5.106721504094381,227.18585270552666
2014-09-11 06:00,5.2782592771993695,237.00259296732975
2014-09-11 07:00,5.705804671399612,268.46917825540083
2014-09-11 08:00,6.085244070465466,286.98364204707514
2014-09-11 09:00,5.765185245144062,296.0282258
2014-09-11 10:00,5.5615507878408605,303.6770529170495
2014-09-11 11:00,5.946133253919639,312.5978975986667
2014-09-11 12:00,5.808710620199948,318.5449746169405
2014-09-11 13:00,5.620846782624984,321.81834317799144
2014-09-11 14:00,5.4012387214504445,323.74004873333735
2014-09-11 15:00,4.943528907470235,326.52991196617864
2014-09-11 16:00,4.724324191,330.20622555428645
2014-09-11 17:00,4.566251386778227,335.60557080144406
2014-09-11 18:00,4.517292995230959,339.17313845954607
2014-09-11 19:00,4.981559383,337.8506159502097
2014-09-11 20:00,4.720079729028117,343.6784788462884
2014-09-11 21:00,4.544629039264305,351.11142558626517
2014-09-11 22:00,4.586740552,356.59301414310613
2014-09-11 23:00,4.487106769923742,359.02626780753565
2014-09-12 00:00,4.282984444519612,358.9940820133154
2014-09-12 01:00,4.190693923917629,358.9603915927641
2014-09-12 02:00,3.999819879241458,357.1335815350736
2014-09-12 03:00,3.805104193576901,353.29729506388577
2014-09-12 04:00,3.7585032572678942,352.18340785397726
2014-09-12 05:00,3.6504015347972443,
2014-09-12 06:00,3.2651838379150595,351.09546635731016
2014-09-12 07:00,3.0475814479818992,349.4488490716481
2014-09-12 08:00,2.7744233221542602,356.66335029739315
2014-09-12 09:00,2.654311840417978,0.9110162595037536
2014-09-12 10:00,2.2821694778381945,6.635601064137234
2014-09-12 11:00,2.117534707279553,12.059501550971504
2014-09-12 12:00,1.986756025679699,23.408090472342508
2014-09-12 13:00,2.581290607,
2014-09-12 14:00,3.060887683923741,46.46470642961822
2014-09-12 15:00,3.1426734809891754,43.64077211955953
2014-09-12 16:00,3.1085072384899974,36.892572257353606
2014-09-12 17:00,2.837695329454215,33.53897212629852
2014-09-12 18:00,2.9379302595065964,24.629009621069656
2014-09-12 19:00,2.594968786151858,36.19709007156223
2014-09-12 20:00,2.9131805098973405,34.92147624360376
2014-09-12 21:00,2.837587080479995,29.487315749781658
2014-09-12 22:00,3.171019052344215,20.314834126512494
2014-09-12 23:00,3.0343250445504166,13.379621790430576
2014-09-13 00:00,3.0149757697071826,14.305328107759749
2014-09-13 01:00,3.155381119205053,24.56364533998186
2014-09-13 02:00,2.8768124204351104,50.33859440863779
2014-09-13 03:00,2.2584509917171594,67.68892163302746
2014-09-13 04:00,1.8086388592003597,
2014-09-13 05:00,1.9313551776369768,
2014-09-13 06:00,2.2491226783902123,
2014-09-13 07:00,2.0529722623045945,91.10118667486034
2014-09-13 08:00,2.281307454220686,81.78358610027044
2014-09-13 09:00,2.7081337191509776,78.06077707259806
2014-09-13 10:00,2.564010478751963,69.29917409238737
2014-09-13 11:00,1.6365152701735948,56.24851949
2014-09-13 12:00,0.5899618746744827,337.24582001342026
2014-09-13 13:00,1.8276366958132526,283.4817010905593
2014-09-13 14:00,4.86756467,289.6494296594245
2014-09-13 15:00,6.833311949237321,305.36227519838087
2014-09-13 16:00,6.868554125472378,313.37620077138416
2014-09-13 17:00,6.853821187382581,314.57500774644205
2014-09-13 18:00,7.052472198607145,320.6322574244776
2014-09-13 19:00,6.269683458062995,323.77208479507124
2014-09-13 20:00,5.934048915801125,327.79690264903627
2014-09-13 21:00,5.513090292146581,335.78043156771645
2014-09-13 22:00,5.262304071381337,342.5000435769946
2014-09-13 23:00,4.310065533435111,348.8616988811801
2014-09-14 00:00,3.2883501475293477,356.75548220125745
2014-09-14 01:00,2.5322451838000513,2.451187904958033
2014-09-14 02:00,1.6042335724377552,
2014-09-14 03:00,1.1247807057088592,19.65891949
2014-09-14 04:00,1.1527252459464106,33.96008140436982
2014-09-14 05:00,0.9715279577501843,61.79300894415388
2014-09-14 06:00,1.0205628671480622,113.06095810544525
2014-09-14 07:00,1.290506774125215,140.8430925230847
2014-09-14 08:00,1.2627978613717523,149.74487931321613
2014-09-14 09:00,1.2480976837112596,154.30377587420867
2014-09-14 10:00,1.131076377422002,161.1434835528346
2014-09-14 11:00,1.1911852356135226,162.5156818542688
2014-09-14 12:00,1.2835273229124249,161.9899085084918
2014-09-14 13:00,1.5443836957366528,164.49653792810523
2014-09-14 14:00,1.9826809461855017,169.3132528540525
2014-09-14 15:00,2.002132669418759,179.62924358138935
2014-09-14 16:00,2.07860076,
2014-09-14 17:00,2.3882994033293636,
2014-09-14 18:00,2.629747761627904,221.3181491719194
2014-09-14 19:00,2.7892252242237063,228.0549345720626
2014-09-14 20:00,2.8356716072275283,231.7562338890112
2014-09-14 21:00,2.741819344857542,231.59230724107817
2014-09-14 22:00,2.6619905915212856,231.8683880163777
2014-09-14 23:00,2.0456158593612828,231.39381933450625
2014-09-15 00:00,1.7578019210228955,222.65803604106438
2014-09-15 01:00,1.817519271593101,210.8126900404055
2014-09-15 02:00,1.9022838943659424,195.44874038212075
2014-09-15 03:00,2.1004101219386895,184.30410028321467
2014-09-15 04:00,2.195092130707055,182.32239820580554
2014-09-15 05:00,2.2470219503108066,183.72516909361826
2014-09-15 06:00,2.310479474825605,187.1982052038098
2014-09-15 07:00,2.5515562467883623,195.3125818427927
2014-09-15 08:00,2.551146222220006,199.92908192845002
2014-09-15 09:00,2.428351085352688,204.5018026802015
2014-09-15 10:00,2.334211698911565,208.08445207482148
2014-09-15 11:00,2.229627678689245,208.62515022034873
2014-09-15 12:00,1.961466408036577,207.95881229131982
2014-09-15 13:00,1.6417905355399334,213.54035172337515
2014-09-15 14:00,2.113255674323936,220.77369559149054
2014-09-15 15:00,2.756830922617258,224.51492712804992
2014-09-15 16:00,3.3498222960148443,223.3417142696513
2014-09-15 17:00,3.365074438639327,219.49557502947795
2014-09-15 18:00,3.613178873982489,223.77987869789894
2014-09-15 19:00,3.031322630408135,
2014-09-15 20:00,2.2605255410241942,240.57613868006905
2014-09-15 21:00,1.4235649020458792,223.24074870207434
2014-09-15 22:00,2.0072638749622085,234.13534529462356
2014-09-15 23:00,1.6356539246931678,243.24861673993496
2014-09-16 00:00,1.5251372254506848,253.01005610938455
2014-09-16 01:00,1.7173543074678983,265.5250053450502
2014-09-16 02:00,1.9909491466620428,294.6161615139698
2014-09-16 03:00,2.366716177303373,315.56386835604076
2014-09-16 04:00,2.596359895152842,325.19505433721395
2014-09-16 05:00,2.6105506658199658,340.9536789107318
2014-09-16 06:00,2.6386991824741064,347.7953808000049
2014-09-16 07:00,2.3424916588290032,322.47514572783865
2014-09-16 08:00,2.514281519593757,320.0806661364037
2014-09-16 09:00,2.438164118003076,321.31109534983466
2014-09-16 10:00,2.5288057584286894,322.75922041624057
2014-09-16 11:00,2.393169426625753,320.25115349576083
2014-09-16 12:00,2.311265065442293,316.23611819770525
2014-09-16 13:00,2.215311139,317.77678526943936
2014-09-16 14:00,2.503673840525016,325.0935208
2014-09-16 15:00,3.003153351112824,337.0506060844896
2014-09-16 16:00,2.922884589780781,333.40910108667254
2014-09-16 17:00,2.7519413393172756,328.80216904922645
2014-09-16 18:00,2.6856711342438664,323.19987345176804
2014-09-16 19:00,1.9045455613136357,305.73322506117995
2014-09-16 20:00,1.587455972709568,302.07706090934397
2014-09-16 21:00,1.4072167858656863,285.2519522690161
2014-09-16 22:00,1.2305965426329188,275.80997350440265
2014-09-16 23:00,0.4753295323495528,285.64608225104064
2014-09-17 00:00,0.41650063932434966,
2014-09-17 01:00,0.6567542907382775,345.18011501757024
2014-09-17 02:00,0.9730420051653792,317.0134639945152
2014-09-17 03:00,1.1437161079861031,297.1209650293405
2014-09-17 04:00,1.5059364330150355,279.1892738259719
2014-09-17 05:00,1.876314992440496,275.32188574817593
2014-09-17 06:00,1.944526265695147,273.42193243730713
2014-09-17 07:00,2.246995745879083,266.7880883267551
2014-09-17 08:00,2.0507076424780535,267.4889052997006
2014-09-17 09:00,1.9095447238655927,266.5711801236621
2014-09-17 10:00,1.7990750484061109,271.71545966782367
2014-09-17 11:00,1.664608092557551,272.2642457366824
2014-09-17 12:00,1.2977359408677294,263.26536650854183
2014-09-17 13:00,1.003940288,
2014-09-17 14:00,1.343288893005611,
2014-09-17 15:00,2.0186785949146735,249.7015368767647
2014-09-17 16:00,2.6764030998786414,245.70802035341376
2014-09-17 17:00,2.941561361011094,
2014-09-17 18:00,2.9258090313086016,243.6216355113719
2014-09-17 19:00,2.9318961778416743,
2014-09-17 20:00,2.8289213120461443,238.80250384337666
2014-09-17 21:00,2.4362566948179656,242.84981617226725
2014-09-17 22:00,1.8564256904700431,
2014-09-17 23:00,1.3305679504851513,
2014-09-18 00:00,1.7423201349584743,
2014-09-18 01:00,1.6566421333703611,
2014-09-18 02:00,1.685478163026163,200.2568914416807
2014-09-18 03:00,1.7349667691044632,213.29636280406442
2014-09-18 04:00,1.8522459444967612,235.30813255707648
2014-09-18 05:00,2.039067227199509,259.2995582153213
2014-09-18 06:00,2.4071978974602346,283.86005346859804
2014-09-18 07:00,2.796098481297555,308.75935057214804
2014-09-18 08:00,2.86401956,333.1340912872905
2014-09-18 09:00,2.8421597928677333,347.5186373597144
2014-09-18 10:00,2.8669420359640014,357.0879940520708
2014-09-18 11:00,2.9124552819470217,4.9043293416595475
2014-09-18 12:00,2.997915855412148,13.411865921960327
2014-09-18 13:00,3.3867149441271436,17.324685499515397
2014-09-18 14:00,4.235492249,18.15264645245469
2014-09-18 15:00,4.446277380683311,17.131617489028145
2014-09-18 16:00,4.546672976,14.016562760092768
2014-09-18 17:00,4.543460885884866,9.384471688
2014-09-18 18:00,4.776168016322827,4.260503844
2014-09-18 19:00,4.634028799239845,0.44363767180635705
2014-09-18 20:00,4.771898852,0.33055664
2014-09-18 21:00,4.6788190508272365,3.607681102142635
2014-09-18 22:00,4.437307526725903,6.800411067
2014-09-18 23:00,3.899100786333652,10.231097278870038
2014-09-19 00:00,3.2706276720630165,11.251798390116903
2014-09-19 01:00,2.881711380096084,
2014-09-19 02:00,2.7740203716948337,4.858355622131228
2014-09-19 03:00,2.6028944997865464,
2014-09-19 04:00,2.468564061116543,10.680719584678855
2014-09-19 05:00,2.2614175222913095,25.074509053569273
2014-09-19 06:00,2.0746890093303465,
2014-09-19 07:00,2.0812279986876554,42.58827545701507
2014-09-19 08:00,2.0883722062863894,52.451747723110884
2014-09-19 09:00,2.1109119034165547,61.197691567622144
2014-09-19 10:00,2.2457608908429423,67.11387566683732
2014-09-19 11:00,2.3457001680991696,74.42913454
2014-09-19 12:00,2.3798602829297444,82.18588113484361
2014-09-19 13:00,2.3681490616153993,90.40327844
2014-09-19 14:00,2.849476088927394,103.21542168365869
2014-09-19 15:00,3.310846479975398,123.45426658710869
2014-09-19 16:00,3.7296026499095514,143.31931550411275
2014-09-19 17:00,4.078983563731589,150.89124931191418
2014-09-19 18:00,4.204074923501303,153.84900096870683
2014-09-19 19:00,4.5425760241372695,149.5365361138363
2014-09-19 20:00,4.717214956775478,155.14645878408453
2014-09-19 21:00,4.576959753335312,159.0497013989392
2014-09-19 22:00,4.045524716960381,159.04667245608937
2014-09-19 23:00,3.2914802636171667,153.81487740190119
2014-09-20 00:00,3.020747549702734,150.60128183246218
2014-09-20 01:00,2.7668131451613975,150.3801979627911
2014-09-20 02:00,2.5127243484154818,151.29101741553995
2014-09-20 03:00,2.570846224,148.7531853862576
2014-09-20 04:00,2.876205746700008,150.0150093
2014-09-20 05:00,3.0409700719881005,158.7739464027054
2014-09-20 06:00,3.016350567657642,173.93038923851486
2014-09-20 07:00,3.987647009114543,184.69974926093508
2014-09-20 08:00,3.987997929862395,194.92267985723672
2014-09-20 09:00,3.9091305473655495,199.0279229436314
2014-09-20 10:00,4.138509257404982,197.44048660255652
2014-09-20 11:00,4.429332135732698,199.24186199996015
2014-09-20 12:00,4.429235605025517,204.62355909014477
2014-09-20 13:00,3.966510767744405,209.36329687959656
2014-09-20 14:00,4.504461248832319,206.5332035559073
2014-09-20 15:00,5.436069589089971,200.6884456226428
2014-09-20 16:00,6.136214837533572,199.22244025986546
2014-09-20 17:00,6.727266303277261,203.1165997476715
2014-09-20 18:00,6.941588299,204.73036815874198
2014-09-20 19:00,6.898111768329163,209.04083957464053
2014-09-20 20:00,6.505777005169552,209.99489454991607
2014-09-20 21:00,5.633430335478774,203.59122038467322
2014-09-20 22:00,5.961792150491674,202.4959333
2014-09-20 23:00,5.769294581942659,206.95745877880336
2014-09-21 00:00,5.595454139,211.33562736392255
2014-09-21 01:00,5.3862954974027435,216.74510976631473
2014-09-21 02:00,5.220133111867861,223.0417948233975
2014-09-21 03:00,5.102016010339074,217.5348411348051
2014-09-21 04:00,4.781437070137838,214.63426810299188
2014-09-21 05:00,4.308243708197805,215.0313246
2014-09-21 06:00,4.224355502265612,214.5051845826289
2014-09-21 07:00,3.366258411131887,209.72337451553278
2014-09-21 08:00,3.760575997624421,205.44997558994604
2014-09-21 09:00,4.237411372258763,211.67787116048308
2014-09-21 10:00,4.427488928555389,217.10395072158113
2014-09-21 11:00,4.657077680478451,222.12221028245045
2014-09-21 12:00,5.1031304148482315,234.50780215867547
2014-09-21 13:00,4.847221097315646,244.92165163952455
2014-09-21 14:00,4.835063113305281,243.62576806949153
2014-09-21 15:00,5.492109902369843,248.99895511597296
2014-09-21 16:00,6.288620523811554,255.31850971262787
2014-09-21 17:00,6.462226622997777,254.68654645143198
2014-09-21 18:00,6.335114204494744,251.2890503811975
2014-09-21 19:00,5.577267334828597,260.31674955667626
2014-09-21 20:00,5.548378648637093,269.24655736978747
2014-09-21 21:00,5.562107677961214,293.7846164
2014-09-21 22:00,7.538608734435368,331.4900113022883
2014-09-21 23:00,7.418508265376422,331.1862776384274
2014-09-22 00:00,7.6887395779150305,335.1024078146116
2014-09-22 01:00,7.687657410735783,338.9681031444198
2014-09-22 02:00,6.934550827101296,335.9064101659811
2014-09-22 03:00,6.079002143889493,331.38754232151246
2014-09-22 04:00,5.584066572379404,325.1148780774507
2014-09-22 05:00,5.725031415555716,322.8156558354463
2014-09-22 06:00,5.421694600744615,323.0187874142811
2014-09-22 07:00,5.163498712834774,325.8393967555757
2014-09-22 08:00,4.913675485726158,323.02984309270323
2014-09-22 09:00,4.832336678709721,323.06178922424584
2014-09-22 10:00,4.8812019556112665,324.1594435623512
2014-09-22 11:00,4.755865171917943,325.3588821167837
2014-09-22 12:00,4.641790899365596,324.7735998242011
2014-09-22 13:00,4.977784601891559,326.6175024183037
2014-09-22 14:00,4.806323078502983,326.6194139376756
2014-09-22 15:00,4.515357607708006,324.12778269785315
